date,path,cluster,tsne_x,tsne_y
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0000.jpg,4,77.928116,24.662834
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0001.jpg,4,78.058136,24.609825
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0002.jpg,4,78.31145,23.976902
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0003.jpg,4,78.34499,24.149035
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0004.jpg,4,78.50761,24.85796
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0005.jpg,4,78.540146,24.874506
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0006.jpg,6,78.670654,25.544172
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0007.jpg,4,78.58663,25.416237
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0008.jpg,4,78.32702,24.711414
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0009.jpg,6,78.465225,26.171432
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0010.jpg,4,78.082115,25.544228
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0011.jpg,4,78.027985,25.545458
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0012.jpg,4,77.69658,24.977621
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0013.jpg,4,77.73674,25.203379
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0014.jpg,4,77.61791,24.00343
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0015.jpg,4,77.33577,24.075542
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0016.jpg,4,77.36854,25.801165
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0017.jpg,4,77.27959,25.139101
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0018.jpg,4,76.13107,24.686104
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0019.jpg,4,76.22895,25.21181
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0020.jpg,4,77.29808,24.787825
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0021.jpg,4,77.10362,24.650827
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0022.jpg,4,76.548004,24.549765
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0023.jpg,4,76.42326,24.519491
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0024.jpg,4,75.8762,25.854456
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0025.jpg,4,75.76507,25.934252
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0026.jpg,4,75.54042,24.178375
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0027.jpg,4,76.096306,23.90309
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0028.jpg,4,77.097595,24.61005
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0029.jpg,4,76.40243,25.398699
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0030.jpg,4,75.62145,25.484106
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0031.jpg,4,75.64501,25.185385
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0032.jpg,4,75.471306,24.318405
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0033.jpg,4,75.61235,24.714119
20210202,C:\junha\Datasets\LTDv2\frames\frames\20210202\clip_0_0000\image_0034.jpg,4,77.06049,25.948965
