date,path,cluster,tsne_x,tsne_y
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0000.jpg,1,-36.19397,14.237188
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0001.jpg,1,-37.286884,16.95997
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0002.jpg,1,-37.246056,16.946692
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0003.jpg,1,-36.83694,15.014033
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0004.jpg,1,-35.979633,14.323518
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0005.jpg,1,-35.27996,14.047769
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0006.jpg,1,-35.229485,14.139882
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0007.jpg,1,-36.961452,15.759113
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0008.jpg,1,-36.738686,15.505595
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0009.jpg,1,-35.581795,15.037011
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0010.jpg,1,-35.518528,15.171729
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0011.jpg,1,-37.471867,19.527592
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0012.jpg,1,-37.40007,19.202057
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0013.jpg,1,-36.431194,16.290691
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0014.jpg,1,-34.613716,14.912106
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0015.jpg,1,-36.71137,14.71993
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0016.jpg,1,-36.719833,14.902248
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0017.jpg,1,-38.071312,15.311852
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0018.jpg,1,-37.717552,15.471182
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0019.jpg,1,-37.183235,15.451219
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0020.jpg,1,-38.023987,16.525951
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0021.jpg,1,-36.42685,15.530691
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0022.jpg,1,-36.02236,15.495568
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0023.jpg,1,-34.94345,14.873885
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0024.jpg,1,-34.06555,14.521768
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0025.jpg,1,-33.850597,14.0133
20200630,C:\junha\Datasets\LTDv2\frames\frames\20200630\clip_0_0000\image_0026.jpg,1,-31.982828,12.791678
