date,path,cluster,tsne_x,tsne_y
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0000.jpg,1,33.78211,15.407695
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0001.jpg,1,33.7659,15.220684
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0002.jpg,1,34.398582,14.611552
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0003.jpg,1,34.346977,14.686967
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0004.jpg,1,32.051094,16.456724
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0005.jpg,1,32.101543,16.285387
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0006.jpg,1,33.18568,14.757482
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0007.jpg,1,33.343086,14.846634
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0008.jpg,1,33.0,15.508343
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0009.jpg,1,32.533695,15.758545
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0010.jpg,1,32.328094,15.201232
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0011.jpg,1,32.016785,15.257377
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0012.jpg,1,32.85883,14.656213
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0013.jpg,1,32.87468,14.473684
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0014.jpg,1,33.396183,13.878269
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0015.jpg,1,33.44737,13.985477
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0016.jpg,1,34.231693,13.727947
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0017.jpg,1,34.094,13.779084
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0018.jpg,1,33.041187,13.840639
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0019.jpg,1,33.442642,12.944896
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0020.jpg,1,32.639126,12.133419
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0021.jpg,1,32.82821,12.7219515
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0022.jpg,1,32.68862,12.512633
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0023.jpg,1,32.645653,12.310161
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0024.jpg,1,31.979277,11.67802
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0025.jpg,1,32.01471,11.776253
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0026.jpg,1,26.462294,16.643635
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0027.jpg,1,27.403322,16.395973
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0028.jpg,1,25.94968,14.6878805
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0029.jpg,1,27.338652,16.638683
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0030.jpg,0,25.898117,17.037437
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0031.jpg,1,26.791012,17.390743
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0032.jpg,0,26.221416,17.3049
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0033.jpg,0,25.678135,16.827328
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0034.jpg,1,27.084747,17.254253
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0035.jpg,1,27.1016,17.282085
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0036.jpg,1,27.416168,15.827949
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0037.jpg,1,27.950956,15.818202
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0038.jpg,1,25.411013,14.044722
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0039.jpg,1,27.424105,15.312491
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0040.jpg,1,26.280712,15.820274
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0041.jpg,1,26.41495,15.95263
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0042.jpg,0,23.964796,17.472126
20200712,C:\junha\Datasets\LTDv2\frames\frames\20200712\clip_0_0000\image_0043.jpg,0,23.966116,17.482431
