date,path,cluster,tsne_x,tsne_y
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0000.jpg,1,2.9807281,30.293156
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0001.jpg,1,-2.5186267,30.294683
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0002.jpg,1,-2.6035695,30.44834
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0003.jpg,1,-1.4848204,31.992346
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0004.jpg,1,-1.4078597,31.803684
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0005.jpg,1,-1.5281862,31.484598
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0006.jpg,1,-1.6588975,31.289684
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0007.jpg,1,1.3590883,28.65104
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0008.jpg,1,1.0755551,28.78679
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0009.jpg,1,0.061856605,28.469461
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0010.jpg,1,0.07773928,28.247671
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0011.jpg,1,-1.4770476,28.477882
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0012.jpg,1,-1.6537188,28.465528
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0013.jpg,1,-5.073842,33.096687
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0014.jpg,0,-5.4239798,34.348812
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0015.jpg,1,-4.5918016,31.5192
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0016.jpg,1,-4.8008575,31.727774
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0017.jpg,1,-3.181269,29.787737
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0018.jpg,1,-2.7586741,29.711952
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0019.jpg,1,2.0328314,26.7673
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0020.jpg,1,2.2818353,26.635414
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0021.jpg,1,-4.596832,33.193123
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0022.jpg,1,-4.6978164,33.056633
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0023.jpg,1,3.8052464,27.183245
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0024.jpg,1,3.9822211,27.174791
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0025.jpg,0,-3.9871237,36.137974
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0026.jpg,1,0.33820662,25.907927
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0027.jpg,1,0.3447907,30.609676
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0028.jpg,1,2.4383392,29.5402
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0029.jpg,0,-4.4796305,36.529896
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0030.jpg,0,-4.244638,36.33936
20200824,C:\junha\Datasets\LTDv2\frames\frames\20200824\clip_0_0000\image_0031.jpg,1,-5.5407076,32.371395
