date,path,cluster,tsne_x,tsne_y
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0000.jpg,1,30.851679,-33.455616
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0001.jpg,1,26.675455,-37.08295
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0002.jpg,1,27.097378,-37.05743
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0003.jpg,1,30.770603,-31.882717
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0004.jpg,1,18.9409,-26.416431
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0005.jpg,1,18.885515,-26.318521
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0006.jpg,1,18.909477,-26.212387
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0007.jpg,1,18.890095,-26.235518
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0008.jpg,1,18.69169,-26.244625
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0009.jpg,1,30.996904,-33.16999
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0010.jpg,1,22.93,-32.96236
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0011.jpg,1,20.926872,-25.000078
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0012.jpg,1,21.522486,-26.975729
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0013.jpg,1,21.455103,-26.5084
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0014.jpg,1,21.501266,-26.443974
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0015.jpg,1,21.472292,-26.081064
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0016.jpg,1,23.900002,-26.822123
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0017.jpg,1,23.993895,-27.00596
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0018.jpg,1,25.486015,-28.999529
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0019.jpg,1,25.689756,-28.81859
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0020.jpg,1,23.683668,-28.56238
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0021.jpg,1,22.873882,-27.981937
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0022.jpg,1,24.007723,-27.07921
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0023.jpg,1,23.890932,-27.099068
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0024.jpg,1,23.890991,-28.78103
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0025.jpg,1,22.977701,-28.14689
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0026.jpg,1,24.003065,-29.253298
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0027.jpg,1,23.892164,-32.212402
20200530,C:\junha\Datasets\LTDv2\frames\frames\20200530\clip_0_0000\image_0028.jpg,1,24.233904,-32.16131
