date,path,cluster,tsne_x,tsne_y
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0000.jpg,2,-8.811058,-47.041443
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0001.jpg,2,-4.8720775,-44.281944
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0002.jpg,2,-4.43852,-44.047646
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0003.jpg,2,-4.7164793,-45.779816
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0004.jpg,2,-8.6952915,-46.971313
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0005.jpg,2,-2.657983,-40.687756
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0006.jpg,2,-4.987787,-41.959576
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0007.jpg,2,-5.5955925,-44.7748
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0008.jpg,2,-5.424475,-44.63255
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0009.jpg,2,-2.5443087,-41.08547
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0010.jpg,2,-2.5370889,-41.020786
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0011.jpg,2,-5.1886663,-44.148663
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0012.jpg,2,-5.342177,-44.16671
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0013.jpg,2,-1.753553,-43.021667
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0014.jpg,2,-1.613449,-42.98159
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0015.jpg,2,-1.525271,-43.138737
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0016.jpg,2,-1.2671328,-42.830204
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0017.jpg,2,-2.0042257,-42.630207
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0018.jpg,2,-2.3522203,-43.43711
20210317,C:\junha\Datasets\LTDv2\frames\frames\20210317\clip_0_0000\image_0019.jpg,2,-2.6299076,-42.046047
