date,path,cluster,tsne_x,tsne_y
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0000.jpg,1,77.258766,17.00381
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0001.jpg,1,77.28638,17.070568
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0002.jpg,1,78.00381,18.02414
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0003.jpg,1,77.8855,17.89134
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0004.jpg,1,76.73889,17.146906
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0005.jpg,1,76.946304,17.547432
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0006.jpg,1,74.838875,18.74658
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0007.jpg,1,75.45858,19.202824
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0008.jpg,1,75.43506,16.55737
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0009.jpg,1,74.37938,24.794947
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0010.jpg,1,74.872086,24.933697
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0011.jpg,1,75.64624,25.18458
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0012.jpg,1,75.46006,25.223726
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0013.jpg,1,75.334175,25.307697
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0014.jpg,1,75.96063,24.765755
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0015.jpg,1,75.96911,24.753681
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0016.jpg,1,75.24917,24.729256
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0017.jpg,1,75.581764,23.260311
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0018.jpg,1,75.80287,24.049488
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0019.jpg,1,72.02081,19.424318
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0020.jpg,1,72.51445,19.620756
20210411,C:\junha\Datasets\LTDv2\frames\frames\20210411\clip_0_0000\image_0021.jpg,1,73.29414,19.624514
