date,path,cluster,tsne_x,tsne_y
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0000.jpg,0,-45.90772,12.189231
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0001.jpg,0,-43.85677,7.8965273
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0002.jpg,0,-44.01608,7.9023848
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0003.jpg,0,-44.42332,11.534343
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0004.jpg,0,-45.213093,10.828241
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0005.jpg,0,-45.727226,9.990805
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0006.jpg,0,-45.545635,9.91262
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0007.jpg,0,-43.821102,10.861977
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0008.jpg,0,-43.840767,10.899102
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0009.jpg,0,-43.938786,18.572027
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0010.jpg,0,-43.85387,18.593796
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0011.jpg,0,-43.43174,18.762077
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0012.jpg,0,-44.5396,9.70204
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0013.jpg,0,-44.919674,9.340661
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0014.jpg,0,-45.133972,9.049744
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0015.jpg,0,-44.26316,12.790739
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0016.jpg,0,-44.26254,12.577798
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0017.jpg,0,-44.86866,9.498191
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0018.jpg,0,-44.91823,9.115532
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0019.jpg,0,-43.01516,6.5095468
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0020.jpg,0,-43.143078,6.4143834
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0021.jpg,0,-45.477764,6.5370374
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0022.jpg,0,-45.50692,6.4971256
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0023.jpg,0,-45.566467,6.9065313
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0024.jpg,0,-45.009827,8.422851
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0025.jpg,0,-44.683056,14.66523
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0026.jpg,0,-44.47718,15.204586
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0027.jpg,0,-44.328613,15.522421
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0028.jpg,0,-46.603027,11.138101
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0029.jpg,0,-44.86724,16.50215
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0030.jpg,0,-44.990654,16.398178
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0031.jpg,0,-45.804176,15.241415
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0032.jpg,0,-46.0127,14.86367
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0033.jpg,0,-42.619186,11.46887
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0034.jpg,0,-42.574875,11.620339
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0035.jpg,0,-37.67888,11.558575
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0036.jpg,0,-37.611046,11.691055
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0037.jpg,0,-37.836884,11.83692
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0038.jpg,0,-37.662094,11.934059
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0039.jpg,0,-39.76958,12.187628
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0040.jpg,0,-39.532627,12.33901
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0041.jpg,0,-42.523994,7.9008183
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0042.jpg,0,-42.492634,8.086208
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0043.jpg,0,-42.775585,6.9961543
20210220,C:\junha\Datasets\LTDv2\frames\frames\20210220\clip_0_0000\image_0044.jpg,0,-42.604084,7.266059
