date,path,cluster,tsne_x,tsne_y
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0000.jpg,1,26.281988,20.580269
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0001.jpg,1,26.102148,21.451674
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0002.jpg,1,26.382193,21.513592
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0003.jpg,1,26.87401,21.56609
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0004.jpg,1,27.579803,22.210857
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0005.jpg,1,28.188793,22.60005
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0006.jpg,1,28.147541,23.150152
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0007.jpg,1,27.800152,23.051428
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0008.jpg,1,27.712723,23.297462
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0009.jpg,1,29.639086,17.910408
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0010.jpg,1,29.5785,17.813238
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0011.jpg,1,29.334211,16.795197
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0012.jpg,1,29.322166,16.70995
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0013.jpg,1,30.097157,17.836832
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0014.jpg,1,29.79385,18.319176
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0015.jpg,1,32.154232,18.45
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0016.jpg,1,28.959063,21.853746
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0017.jpg,1,29.079605,23.31042
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0018.jpg,1,29.154203,22.954254
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0019.jpg,1,28.968748,19.033352
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0020.jpg,1,28.482708,19.043898
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0021.jpg,1,29.219938,21.215347
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0022.jpg,1,29.396648,20.85998
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0023.jpg,1,28.82148,19.946762
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0024.jpg,1,28.851215,20.355154
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0025.jpg,1,30.852264,23.513947
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0026.jpg,1,30.739624,23.76132
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0027.jpg,1,29.58382,22.454832
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0028.jpg,1,29.74518,22.495604
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0029.jpg,1,29.794987,19.998795
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0030.jpg,1,30.474503,22.459919
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0031.jpg,1,30.78051,20.738644
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0032.jpg,1,30.673126,20.85223
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0033.jpg,1,28.280039,19.991865
20200713,C:\junha\Datasets\LTDv2\frames\frames\20200713\clip_0_0000\image_0034.jpg,1,28.518654,21.562136
