date,path,cluster,tsne_x,tsne_y
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0000.jpg,3,38.72723,51.45543
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0001.jpg,3,38.19292,51.622066
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0002.jpg,3,38.184814,51.597824
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0003.jpg,3,37.77234,50.71335
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0004.jpg,3,37.765137,50.567287
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0005.jpg,3,37.32777,50.478546
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0006.jpg,3,37.42307,50.307194
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0007.jpg,3,37.64733,49.707855
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0008.jpg,3,37.981438,52.040184
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0009.jpg,3,27.505428,49.43954
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0010.jpg,3,37.920166,49.410355
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0011.jpg,3,37.295685,51.322918
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0012.jpg,3,36.377617,53.313293
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0013.jpg,3,27.845417,49.65314
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0014.jpg,3,31.001068,49.25615
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0015.jpg,3,36.226673,49.560383
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0016.jpg,3,36.16337,49.490196
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0017.jpg,3,37.78037,53.732414
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0018.jpg,3,37.795425,53.802364
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0019.jpg,3,36.52978,48.5783
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0020.jpg,3,36.623913,49.013027
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0021.jpg,3,36.653038,48.470432
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0022.jpg,3,36.673916,48.083626
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0023.jpg,3,29.974628,46.315052
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0024.jpg,3,30.098764,46.332867
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0025.jpg,3,35.867725,50.01918
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0026.jpg,3,35.705437,50.057888
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0027.jpg,3,31.675354,49.89364
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0028.jpg,3,34.12271,50.653362
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0029.jpg,3,28.57722,51.201653
20200817,C:\junha\Datasets\LTDv2\frames\frames\20200817\clip_0_0941\image_0030.jpg,3,34.213535,51.55437
